file,label
train/cifar10_train__18826.png,6
train/cifar10_train__18827.png,8
train/cifar10_train__18828.png,7
train/cifar10_train__18829.png,4
train/cifar10_train__18830.png,5
train/cifar10_train__18831.png,0
train/cifar10_train__18832.png,1
train/cifar10_train__18833.png,3
train/cifar10_train__18834.png,4
train/cifar10_train__18835.png,7
train/cifar10_train__18836.png,4
train/cifar10_train__18837.png,2
train/cifar10_train__18838.png,3
train/cifar10_train__18839.png,0
train/cifar10_train__18840.png,8
train/cifar10_train__18841.png,4
train/cifar10_train__18842.png,8
train/cifar10_train__18843.png,7
train/cifar10_train__18844.png,1
train/cifar10_train__18845.png,5
train/cifar10_train__18846.png,9
train/cifar10_train__18847.png,0
train/cifar10_train__18848.png,8
train/cifar10_train__18849.png,0
train/cifar10_train__18850.png,9
train/cifar10_train__18851.png,6
train/cifar10_train__18852.png,5
train/cifar10_train__18853.png,8
train/cifar10_train__18854.png,0
train/cifar10_train__18855.png,2
train/cifar10_train__18856.png,5
train/cifar10_train__18857.png,0
train/cifar10_train__18858.png,3
train/cifar10_train__18859.png,1
train/cifar10_train__18860.png,9
train/cifar10_train__18861.png,0
train/cifar10_train__18862.png,3
train/cifar10_train__18863.png,2
train/cifar10_train__18864.png,0
train/cifar10_train__18865.png,3
train/cifar10_train__18866.png,6
train/cifar10_train__18867.png,3
train/cifar10_train__18868.png,6
train/cifar10_train__18869.png,7
train/cifar10_train__18870.png,6
train/cifar10_train__18871.png,6
train/cifar10_train__18872.png,2
train/cifar10_train__18873.png,5
train/cifar10_train__18874.png,7
train/cifar10_train__18875.png,4
train/cifar10_train__18876.png,4
train/cifar10_train__18877.png,9
train/cifar10_train__18878.png,9
train/cifar10_train__18879.png,1
train/cifar10_train__18880.png,2
train/cifar10_train__18881.png,7
train/cifar10_train__18882.png,2
train/cifar10_train__18883.png,5
train/cifar10_train__18884.png,6
train/cifar10_train__18885.png,1
train/cifar10_train__18886.png,2
train/cifar10_train__18887.png,3
train/cifar10_train__18888.png,2
train/cifar10_train__18889.png,3
train/cifar10_train__18890.png,1
train/cifar10_train__18891.png,4
train/cifar10_train__18892.png,8
train/cifar10_train__18893.png,0
train/cifar10_train__18894.png,5
train/cifar10_train__18895.png,6
train/cifar10_train__18896.png,3
train/cifar10_train__18897.png,8
train/cifar10_train__18898.png,9
train/cifar10_train__18899.png,9
train/cifar10_train__18900.png,0
train/cifar10_train__18901.png,2
train/cifar10_train__18902.png,1
train/cifar10_train__18903.png,6
train/cifar10_train__18904.png,6
train/cifar10_train__18905.png,0
train/cifar10_train__18906.png,0
train/cifar10_train__18907.png,1
train/cifar10_train__18908.png,1
train/cifar10_train__18909.png,6
train/cifar10_train__18910.png,6
train/cifar10_train__18911.png,7
train/cifar10_train__18912.png,4
train/cifar10_train__18913.png,5
train/cifar10_train__18914.png,7
train/cifar10_train__18915.png,5
train/cifar10_train__18916.png,7
train/cifar10_train__18917.png,8
train/cifar10_train__18918.png,4
train/cifar10_train__18919.png,5
train/cifar10_train__18920.png,0
train/cifar10_train__18921.png,5
train/cifar10_train__18922.png,7
train/cifar10_train__18923.png,7
train/cifar10_train__18924.png,6
train/cifar10_train__18925.png,0
train/cifar10_train__18926.png,1
train/cifar10_train__18927.png,1
train/cifar10_train__18928.png,5
train/cifar10_train__18929.png,9
train/cifar10_train__18930.png,9
train/cifar10_train__18931.png,4
train/cifar10_train__18932.png,1
train/cifar10_train__18933.png,8
train/cifar10_train__18934.png,5
train/cifar10_train__18935.png,0
train/cifar10_train__18936.png,6
train/cifar10_train__18937.png,9
train/cifar10_train__18938.png,7
train/cifar10_train__18939.png,5
train/cifar10_train__18940.png,0
train/cifar10_train__18941.png,7
train/cifar10_train__18942.png,3
train/cifar10_train__18943.png,9
train/cifar10_train__18944.png,6
train/cifar10_train__18945.png,5
train/cifar10_train__18946.png,5
train/cifar10_train__18947.png,9
train/cifar10_train__18948.png,2
train/cifar10_train__18949.png,3
train/cifar10_train__18950.png,8
train/cifar10_train__18951.png,0
train/cifar10_train__18952.png,2
train/cifar10_train__18953.png,0
train/cifar10_train__18954.png,3
train/cifar10_train__18955.png,0
train/cifar10_train__18956.png,7
train/cifar10_train__18957.png,9
train/cifar10_train__18958.png,5
train/cifar10_train__18959.png,8
train/cifar10_train__18960.png,3
train/cifar10_train__18961.png,1
train/cifar10_train__18962.png,5
train/cifar10_train__18963.png,9
train/cifar10_train__18964.png,2
train/cifar10_train__18965.png,6
train/cifar10_train__18966.png,5
train/cifar10_train__18967.png,9
train/cifar10_train__18968.png,9
train/cifar10_train__18969.png,3
train/cifar10_train__18970.png,3
train/cifar10_train__18971.png,5
train/cifar10_train__18972.png,7
train/cifar10_train__18973.png,7
train/cifar10_train__18974.png,6
train/cifar10_train__18975.png,7
train/cifar10_train__18976.png,6
train/cifar10_train__18977.png,4
train/cifar10_train__18978.png,6
train/cifar10_train__18979.png,0
train/cifar10_train__18980.png,8
train/cifar10_train__18981.png,5
train/cifar10_train__18982.png,9
train/cifar10_train__18983.png,5
train/cifar10_train__18984.png,4
train/cifar10_train__18985.png,5
train/cifar10_train__18986.png,5
train/cifar10_train__18987.png,2
train/cifar10_train__18988.png,6
train/cifar10_train__18989.png,9
train/cifar10_train__18990.png,6
train/cifar10_train__18991.png,8
train/cifar10_train__18992.png,6
train/cifar10_train__18993.png,3
train/cifar10_train__18994.png,1
train/cifar10_train__18995.png,2
train/cifar10_train__18996.png,8
train/cifar10_train__18997.png,7
train/cifar10_train__18998.png,3
train/cifar10_train__18999.png,0
train/cifar10_train__19000.png,6
train/cifar10_train__19001.png,2
train/cifar10_train__19002.png,1
train/cifar10_train__19003.png,5
train/cifar10_train__19004.png,0
train/cifar10_train__19005.png,3
train/cifar10_train__19006.png,4
train/cifar10_train__19007.png,5
train/cifar10_train__19008.png,7
train/cifar10_train__19009.png,0
train/cifar10_train__19010.png,7
train/cifar10_train__19011.png,0
train/cifar10_train__19012.png,5
train/cifar10_train__19013.png,6
train/cifar10_train__19014.png,4
train/cifar10_train__19015.png,0
train/cifar10_train__19016.png,8
train/cifar10_train__19017.png,0
train/cifar10_train__19018.png,1
train/cifar10_train__19019.png,6
train/cifar10_train__19020.png,8
train/cifar10_train__19021.png,5
train/cifar10_train__19022.png,5
train/cifar10_train__19023.png,5
train/cifar10_train__19024.png,5
train/cifar10_train__19025.png,3
train/cifar10_train__19026.png,7
train/cifar10_train__19027.png,0
train/cifar10_train__19028.png,8
train/cifar10_train__19029.png,5
train/cifar10_train__19030.png,0
train/cifar10_train__19031.png,1
train/cifar10_train__19032.png,4
train/cifar10_train__19033.png,4
train/cifar10_train__19034.png,9
train/cifar10_train__19035.png,8
train/cifar10_train__19036.png,8
train/cifar10_train__19037.png,7
train/cifar10_train__19038.png,6
train/cifar10_train__19039.png,2
train/cifar10_train__19040.png,6
train/cifar10_train__19041.png,0
train/cifar10_train__19042.png,5
train/cifar10_train__19043.png,4
train/cifar10_train__19044.png,2
train/cifar10_train__19045.png,4
train/cifar10_train__19046.png,1
train/cifar10_train__19047.png,4
train/cifar10_train__19048.png,9
train/cifar10_train__19049.png,3
train/cifar10_train__19050.png,9
train/cifar10_train__19051.png,8
train/cifar10_train__19052.png,2
train/cifar10_train__19053.png,9
train/cifar10_train__19054.png,1
train/cifar10_train__19055.png,9
train/cifar10_train__19056.png,2
train/cifar10_train__19057.png,2
train/cifar10_train__19058.png,7
train/cifar10_train__19059.png,4
train/cifar10_train__19060.png,3
train/cifar10_train__19061.png,3
train/cifar10_train__19062.png,7
train/cifar10_train__19063.png,1
train/cifar10_train__19064.png,7
train/cifar10_train__19065.png,0
train/cifar10_train__19066.png,0
train/cifar10_train__19067.png,0
train/cifar10_train__19068.png,3
train/cifar10_train__19069.png,8
train/cifar10_train__19070.png,2
train/cifar10_train__19071.png,5
train/cifar10_train__19072.png,9
train/cifar10_train__19073.png,9
train/cifar10_train__19074.png,7
train/cifar10_train__19075.png,3
train/cifar10_train__19076.png,9
train/cifar10_train__19077.png,6
train/cifar10_train__19078.png,9
train/cifar10_train__19079.png,1
train/cifar10_train__19080.png,3
train/cifar10_train__19081.png,8
train/cifar10_train__19082.png,0
train/cifar10_train__19083.png,5
train/cifar10_train__19084.png,0
train/cifar10_train__19085.png,7
train/cifar10_train__19086.png,9
train/cifar10_train__19087.png,6
train/cifar10_train__19088.png,3
train/cifar10_train__19089.png,7
train/cifar10_train__19090.png,8
train/cifar10_train__19091.png,2
train/cifar10_train__19092.png,6
train/cifar10_train__19093.png,3
train/cifar10_train__19094.png,0
train/cifar10_train__19095.png,1
train/cifar10_train__19096.png,5
train/cifar10_train__19097.png,8
train/cifar10_train__19098.png,4
train/cifar10_train__19099.png,3
train/cifar10_train__19100.png,9
train/cifar10_train__19101.png,3
train/cifar10_train__19102.png,8
train/cifar10_train__19103.png,0
train/cifar10_train__19104.png,0
train/cifar10_train__19105.png,5
train/cifar10_train__19106.png,0
train/cifar10_train__19107.png,6
train/cifar10_train__19108.png,2
train/cifar10_train__19109.png,6
train/cifar10_train__19110.png,2
train/cifar10_train__19111.png,9
train/cifar10_train__19112.png,4
train/cifar10_train__19113.png,3
train/cifar10_train__19114.png,9
train/cifar10_train__19115.png,0
train/cifar10_train__19116.png,0
train/cifar10_train__19117.png,3
train/cifar10_train__19118.png,4
train/cifar10_train__19119.png,7
train/cifar10_train__19120.png,9
train/cifar10_train__19121.png,7
train/cifar10_train__19122.png,9
train/cifar10_train__19123.png,8
train/cifar10_train__19124.png,8
train/cifar10_train__19125.png,1
train/cifar10_train__19126.png,3
train/cifar10_train__19127.png,0
train/cifar10_train__19128.png,6
train/cifar10_train__19129.png,8
train/cifar10_train__19130.png,2
train/cifar10_train__19131.png,8
train/cifar10_train__19132.png,8
train/cifar10_train__19133.png,8
train/cifar10_train__19134.png,4
train/cifar10_train__19135.png,6
train/cifar10_train__19136.png,4
train/cifar10_train__19137.png,2
train/cifar10_train__19138.png,6
train/cifar10_train__19139.png,6
train/cifar10_train__19140.png,3
train/cifar10_train__19141.png,8
train/cifar10_train__19142.png,4
train/cifar10_train__19143.png,1
train/cifar10_train__19144.png,1
train/cifar10_train__19145.png,4
train/cifar10_train__19146.png,9
train/cifar10_train__19147.png,8
train/cifar10_train__19148.png,6
train/cifar10_train__19149.png,8
train/cifar10_train__19150.png,5
train/cifar10_train__19151.png,3
train/cifar10_train__19152.png,8
train/cifar10_train__19153.png,2
train/cifar10_train__19154.png,5
train/cifar10_train__19155.png,7
train/cifar10_train__19156.png,5
train/cifar10_train__19157.png,2
train/cifar10_train__19158.png,2
train/cifar10_train__19159.png,7
train/cifar10_train__19160.png,5
train/cifar10_train__19161.png,4
train/cifar10_train__19162.png,7
train/cifar10_train__19163.png,2
train/cifar10_train__19164.png,1
train/cifar10_train__19165.png,1
train/cifar10_train__19166.png,1
train/cifar10_train__19167.png,8
train/cifar10_train__19168.png,4
train/cifar10_train__19169.png,5
train/cifar10_train__19170.png,4
train/cifar10_train__19171.png,8
train/cifar10_train__19172.png,8
train/cifar10_train__19173.png,0
train/cifar10_train__19174.png,9
train/cifar10_train__19175.png,8
train/cifar10_train__19176.png,5
train/cifar10_train__19177.png,5
train/cifar10_train__19178.png,4
train/cifar10_train__19179.png,7
train/cifar10_train__19180.png,4
train/cifar10_train__19181.png,1
train/cifar10_train__19182.png,5
train/cifar10_train__19183.png,3
train/cifar10_train__19184.png,6
train/cifar10_train__19185.png,1
train/cifar10_train__19186.png,8
train/cifar10_train__19187.png,3
train/cifar10_train__19188.png,0
train/cifar10_train__19189.png,6
train/cifar10_train__19190.png,9
train/cifar10_train__19191.png,5
train/cifar10_train__19192.png,7
train/cifar10_train__19193.png,9
train/cifar10_train__19194.png,4
train/cifar10_train__19195.png,8
train/cifar10_train__19196.png,0
train/cifar10_train__19197.png,4
train/cifar10_train__19198.png,7
train/cifar10_train__19199.png,9
train/cifar10_train__19200.png,7
train/cifar10_train__19201.png,5
train/cifar10_train__19202.png,1
train/cifar10_train__19203.png,9
train/cifar10_train__19204.png,2
train/cifar10_train__19205.png,2
train/cifar10_train__19206.png,7
train/cifar10_train__19207.png,2
train/cifar10_train__19208.png,4
train/cifar10_train__19209.png,5
train/cifar10_train__19210.png,0
train/cifar10_train__19211.png,5
train/cifar10_train__19212.png,7
train/cifar10_train__19213.png,2
train/cifar10_train__19214.png,8
train/cifar10_train__19215.png,4
train/cifar10_train__19216.png,0
train/cifar10_train__19217.png,2
train/cifar10_train__19218.png,2
train/cifar10_train__19219.png,8
train/cifar10_train__19220.png,2
train/cifar10_train__19221.png,3
train/cifar10_train__19222.png,5
train/cifar10_train__19223.png,2
train/cifar10_train__19224.png,2
train/cifar10_train__19225.png,2
train/cifar10_train__19226.png,1
train/cifar10_train__19227.png,8
train/cifar10_train__19228.png,6
train/cifar10_train__19229.png,3
train/cifar10_train__19230.png,6
train/cifar10_train__19231.png,2
train/cifar10_train__19232.png,0
train/cifar10_train__19233.png,6
train/cifar10_train__19234.png,3
train/cifar10_train__19235.png,7
train/cifar10_train__19236.png,2
train/cifar10_train__19237.png,0
train/cifar10_train__19238.png,8
train/cifar10_train__19239.png,6
train/cifar10_train__19240.png,5
train/cifar10_train__19241.png,2
train/cifar10_train__19242.png,1
train/cifar10_train__19243.png,9
train/cifar10_train__19244.png,7
train/cifar10_train__19245.png,3
train/cifar10_train__19246.png,3
train/cifar10_train__19247.png,7
train/cifar10_train__19248.png,9
train/cifar10_train__19249.png,3
train/cifar10_train__19250.png,7
train/cifar10_train__19251.png,8
train/cifar10_train__19252.png,5
train/cifar10_train__19253.png,8
train/cifar10_train__19254.png,8
train/cifar10_train__19255.png,3
train/cifar10_train__19256.png,4
train/cifar10_train__19257.png,2
train/cifar10_train__19258.png,2
train/cifar10_train__19259.png,7
train/cifar10_train__19260.png,9
train/cifar10_train__19261.png,4
train/cifar10_train__19262.png,4
train/cifar10_train__19263.png,7
train/cifar10_train__19264.png,4
train/cifar10_train__19265.png,1
train/cifar10_train__19266.png,9
train/cifar10_train__19267.png,2
train/cifar10_train__19268.png,6
train/cifar10_train__19269.png,8
train/cifar10_train__19270.png,2
train/cifar10_train__19271.png,5
train/cifar10_train__19272.png,6
train/cifar10_train__19273.png,0
train/cifar10_train__19274.png,5
train/cifar10_train__19275.png,6
